PassengerId,knn_mean_distance,ad_threshold,AD_status
194,0.2070759807704366,1.2421180609132714,AD内
291,0.49948649959294855,1.2421180609132714,AD内
206,0.7517143991050406,1.2421180609132714,AD内
840,0.050094804365543075,1.2421180609132714,AD内
288,0.013026927848696279,1.2421180609132714,AD内
190,0.09072082311851042,1.2421180609132714,AD内
620,0.16390968623355845,1.2421180609132714,AD内
839,0.28036332645030815,1.2421180609132714,AD内
34,0.8186631479357741,1.2421180609132714,AD内
384,0.4391246687989548,1.2421180609132714,AD内
40,0.39113517845341084,1.2421180609132714,AD内
217,0.06301389539836891,1.2421180609132714,AD内
551,1.376645468569271,1.2421180609132714,AD外
255,0.5379986788860095,1.2421180609132714,AD内
109,0.11384767923529411,1.2421180609132714,AD内
463,0.26911151064651256,1.2421180609132714,AD内
366,0.05316412245289914,1.2421180609132714,AD内
751,1.0754802025343744,1.2421180609132714,AD内
334,0.3359705747064222,1.2421180609132714,AD内
488,0.19506010490743803,1.2421180609132714,AD内
568,0.448465053957141,1.2421180609132714,AD内
265,0.0,1.2421180609132714,AD内
774,0.041830875126583324,1.2421180609132714,AD内
547,0.7014166326236834,1.2421180609132714,AD内
253,0.1510775652294064,1.2421180609132714,AD内
309,0.23685663852570932,1.2421180609132714,AD内
586,0.700916285336414,1.2421180609132714,AD内
230,0.32890541088201986,1.2421180609132714,AD内
768,0.04420309664348351,1.2421180609132714,AD内
680,1.039463140054067,1.2421180609132714,AD内
565,0.0,1.2421180609132714,AD内
448,0.31948696349274547,1.2421180609132714,AD内
517,0.15112049802454067,1.2421180609132714,AD内
118,0.2496176263203278,1.2421180609132714,AD内
57,0.18990390191329834,1.2421180609132714,AD内
372,0.37874983474785273,1.2421180609132714,AD内
535,0.14080893098697816,1.2421180609132714,AD内
146,1.0279117098240003,1.2421180609132714,AD内
28,1.1146534371007704,1.2421180609132714,AD内
769,0.8720064047926538,1.2421180609132714,AD内
437,1.2018075431856758,1.2421180609132714,AD内
747,0.3455000848604029,1.2421180609132714,AD内
501,0.21393742769550284,1.2421180609132714,AD内
814,0.5736712688240143,1.2421180609132714,AD内
750,0.05372188058877579,1.2421180609132714,AD内
293,0.06789454711292786,1.2421180609132714,AD内
191,0.12800609517264644,1.2421180609132714,AD内
645,1.142702061670586,1.2421180609132714,AD内
633,0.26809400398224004,1.2421180609132714,AD内
77,0.0,1.2421180609132714,AD内
773,0.8476323985584632,1.2421180609132714,AD内
760,0.5295571972128114,1.2421180609132714,AD内
577,0.08127887409759507,1.2421180609132714,AD内
869,0.07674116202644424,1.2421180609132714,AD内
286,0.09913817919629338,1.2421180609132714,AD内
873,1.5561901658000654,1.2421180609132714,AD外
340,0.2537299027278176,1.2421180609132714,AD内
749,0.5081380018128907,1.2421180609132714,AD内
244,0.014427064757327246,1.2421180609132714,AD内
637,0.014459201357343843,1.2421180609132714,AD内
623,0.681375610553079,1.2421180609132714,AD内
387,1.1430019339983535,1.2421180609132714,AD内
461,0.11955798323889336,1.2421180609132714,AD内
429,0.01371718965590738,1.2421180609132714,AD内
157,0.03287434108922081,1.2421180609132714,AD内
156,1.644457267195266,1.2421180609132714,AD外
508,0.021644336983914048,1.2421180609132714,AD内
308,0.377907533619699,1.2421180609132714,AD内
347,0.1455861879483843,1.2421180609132714,AD内
412,0.09347764850570742,1.2421180609132714,AD内
220,1.101969895575933,1.2421180609132714,AD内
162,0.22037805728376755,1.2421180609132714,AD内
7,0.5998887584919871,1.2421180609132714,AD内
224,0.0,1.2421180609132714,AD内
12,0.19920725313279372,1.2421180609132714,AD内
407,0.29953964588527404,1.2421180609132714,AD内
485,0.4211751741976064,1.2421180609132714,AD内
379,0.5092812669374263,1.2421180609132714,AD内
884,0.11281453438227437,1.2421180609132714,AD内
546,0.20480775905843035,1.2421180609132714,AD内
169,0.04035422298558785,1.2421180609132714,AD内
385,0.0,1.2421180609132714,AD内
451,1.0169577648529813,1.2421180609132714,AD内
31,0.36004171360865284,1.2421180609132714,AD内
698,0.0007769409806769767,1.2421180609132714,AD内
188,0.17243647862241301,1.2421180609132714,AD内
280,0.3792802769677602,1.2421180609132714,AD内
856,0.3718131659206456,1.2421180609132714,AD内
2,0.406078616360523,1.2421180609132714,AD内
687,1.0642174176164025,1.2421180609132714,AD内
761,0.17206628171180224,1.2421180609132714,AD内
318,0.2800026281233,1.2421180609132714,AD内
606,0.5079089415154503,1.2421180609132714,AD内
764,1.5788483660479753,1.2421180609132714,AD外
527,0.35255112383233606,1.2421180609132714,AD内
739,0.0,1.2421180609132714,AD内
367,0.5496842867009507,1.2421180609132714,AD内
615,0.07723279710893047,1.2421180609132714,AD内
381,0.9695218185858131,1.2421180609132714,AD内
862,0.6284374926765212,1.2421180609132714,AD内
119,0.8913542120296645,1.2421180609132714,AD内
682,0.6155003987263283,1.2421180609132714,AD内
849,0.9051967075777505,1.2421180609132714,AD内
279,0.6371333914367681,1.2421180609132714,AD内
323,0.10182829000470764,1.2421180609132714,AD内
683,0.08279015411631933,1.2421180609132714,AD内
663,0.12819904489335648,1.2421180609132714,AD内
505,0.8891972133012522,1.2421180609132714,AD内
178,0.17101836934759987,1.2421180609132714,AD内
746,1.2294757739540223,1.2421180609132714,AD内
203,0.15879686714400423,1.2421180609132714,AD内
202,1.0110394008670585,1.2421180609132714,AD内
107,0.017104880864086347,1.2421180609132714,AD内
275,0.0,1.2421180609132714,AD内
42,0.28669836128757575,1.2421180609132714,AD内
643,0.7573281733497664,1.2421180609132714,AD内
493,0.27939377570139845,1.2421180609132714,AD内
283,0.14990667196106455,1.2421180609132714,AD内
582,1.127045393637896,1.2421180609132714,AD内
132,0.08267384894897623,1.2421180609132714,AD内
491,0.6986896620170657,1.2421180609132714,AD内
529,0.08015097724572183,1.2421180609132714,AD内
49,0.4338035070812133,1.2421180609132714,AD内
81,0.07630069969889633,1.2421180609132714,AD内
